1996,NLD,1804,8.185908564050242,None
1997,NLD,1804,8.210156952566022,1.057422113749887
1998,NLD,1804,8.176005648280498,0.9243760735354725
1999,NLD,1804,8.194493448068988,1.0434888186027387
2000,NLD,1804,8.190976286978175,0.9919341423141054
2002,NLD,1804,8.222925251587188,1.0763387220497813
2003,NLD,1804,8.222878357397072,0.999892027966289
2004,NLD,1804,8.295302447142667,1.1814737849054144
2005,NLD,1804,8.316476519556565,1.0499631869405728
2007,NLD,1804,8.320665132512664,1.0096912971554366
2008,NLD,1804,8.313741507655342,0.9841841694320252
2009,NLD,1804,8.276656443966734,0.91815274361518
2012,NLD,1804,8.337284010576038,1.149813932086867
2013,NLD,1804,8.377056405236667,1.0959037036781507
2014,NLD,1804,8.369218316549285,0.9821140211973421
2016,NLD,1804,8.401091716565036,1.0761514619628756
1996,NLD,1804,8.185908564050242,0.6092798949450051
1997,NLD,1804,8.210156952566022,1.057422113749887
1998,NLD,1804,8.176005648280498,0.9243760735354725
1999,NLD,1804,8.194493448068988,1.0434888186027387
2000,NLD,1804,8.190976286978175,0.9919341423141054
2002,NLD,1804,8.222925251587188,1.0763387220497813
2003,NLD,1804,8.222878357397072,0.999892027966289
2004,NLD,1804,8.295302447142667,1.1814737849054144
2005,NLD,1804,8.316476519556565,1.0499631869405728
2001,NLD,1804,8.264698668359367,0.8876099230770979
2007,NLD,1804,8.320665132512664,1.137539442613616
2008,NLD,1804,8.313741507655342,0.9841841694320252
2009,NLD,1804,8.276656443966734,0.91815274361518
2010,NLD,1804,8.34125840273899,1.1603846062149368
2006,NLD,1804,8.326204651399687,0.9659313211379832
2012,NLD,1804,8.337284010576038,1.0258393620412505
2013,NLD,1804,8.377056405236667,1.0959037036781507
2014,NLD,1804,8.369218316549285,0.9821140211973421
2015,NLD,1804,8.365711751752539,0.9919583446803132
2011,NLD,1804,8.33403890237804,0.9296664335066591
2016,NLD,1804,8.401091716565036,1.166951520426192
